BeginDate,Coal,Hydro,Natural Gas,Nuclear,Oil,Other,Landfill Gas,Refuse,Solar,Wind,Wood
2024-10-04T23:37:57.000-04:00,0,510.0,7232.0,1372.0,0.0,0.0,29.0,328.0,12.0,162.0,26.0
2024-10-04T23:41:19.000-04:00,0,510.0,7232.0,1372.0,0.0,0.0,29.0,328.0,12.0,162.0,26.0
2024-10-04T23:42:23.000-04:00,0,509.0,7298.0,1338.0,0.0,0.0,29.0,337.0,12.0,174.0,26.0
2024-10-04T23:44:07.000-04:00,0,509.0,7290.0,1332.0,0.0,0.0,28.0,337.0,12.0,176.0,26.0
2024-10-04T23:50:14.000-04:00,0,511.0,7218.0,1319.0,0.0,0.0,28.0,338.0,12.0,182.0,27.0
2024-10-04T23:57:09.000-04:00,0,511.0,7205.0,1277.0,0.0,0.0,28.0,329.0,12.0,169.0,26.0
2024-10-04T23:59:58.000-04:00,0,511.0,7205.0,1277.0,0.0,0.0,28.0,329.0,12.0,169.0,26.0
2024-10-05T00:02:10.000-04:00,0,513.0,7086.0,1275.0,0.0,0.0,28.0,335.0,12.0,164.0,26.0
2024-10-05T00:03:14.000-04:00,0,515.0,6947.0,1225.0,0.0,63.0,28.0,335.0,12.0,162.0,26.0
2024-10-05T00:07:54.000-04:00,0,625.0,6980.0,1225.0,0.0,0.0,29.0,333.0,12.0,156.0,26.0
2024-10-05T00:13:00.000-04:00,0,507.0,6878.0,1225.0,0.0,36.0,28.0,336.0,12.0,157.0,26.0
2024-10-05T00:15:25.000-04:00,0,552.0,6737.0,1225.0,0.0,38.0,28.0,340.0,12.0,154.0,26.0
2024-10-05T00:17:45.000-04:00,0,619.0,6659.0,1222.0,0.0,10.0,28.0,340.0,12.0,159.0,26.0
2024-10-05T00:20:03.000-04:00,0,615.0,6683.0,1222.0,0.0,0.0,29.0,341.0,12.0,154.0,26.0
2024-10-05T00:23:33.000-04:00,0,586.0,6698.0,1222.0,0.0,0.0,28.0,342.0,12.0,157.0,26.0
2024-10-05T00:30:35.000-04:00,0,616.0,6664.0,1225.0,0.0,0.0,28.0,338.0,12.0,145.0,26.0
2024-10-05T00:38:08.000-04:00,0,615.0,6687.0,1224.0,0.0,1.0,28.0,339.0,12.0,133.0,26.0
2024-10-05T00:46:40.000-04:00,0,614.0,6660.0,1224.0,0.0,0.0,29.0,344.0,12.0,141.0,26.0
2024-10-05T00:51:18.000-04:00,0,617.0,6652.0,1224.0,0.0,2.0,29.0,347.0,12.0,140.0,26.0
2024-10-05T00:56:39.000-04:00,0,500.0,6618.0,1224.0,0.0,33.0,29.0,344.0,12.0,140.0,26.0
2024-10-05T01:00:02.000-04:00,0,373.0,6735.0,1223.0,0.0,13.0,29.0,342.0,12.0,140.0,26.0
2024-10-05T01:09:21.000-04:00,0,370.0,6676.0,1224.0,0.0,0.0,28.0,344.0,12.0,137.0,26.0
2024-10-05T01:15:00.000-04:00,0,372.0,6733.0,1225.0,0.0,0.0,29.0,348.0,12.0,150.0,25.0
2024-10-05T01:24:20.000-04:00,0,373.0,6734.0,1224.0,0.0,0.0,28.0,347.0,12.0,152.0,26.0
2024-10-05T01:27:21.000-04:00,0,372.0,6716.0,1224.0,0.0,0.0,29.0,348.0,12.0,161.0,25.0
2024-10-05T01:32:04.000-04:00,0,371.0,6682.0,1224.0,0.0,0.0,29.0,350.0,12.0,165.0,26.0
2024-10-05T01:40:11.000-04:00,0,372.0,6624.0,1225.0,0.0,0.0,28.0,341.0,12.0,155.0,25.0
2024-10-05T01:45:53.000-04:00,0,372.0,6628.0,1225.0,0.0,0.0,28.0,340.0,12.0,156.0,27.0
2024-10-05T01:49:08.000-04:00,0,372.0,6628.0,1225.0,0.0,0.0,28.0,340.0,12.0,156.0,27.0
2024-10-05T01:55:50.000-04:00,0,369.0,6582.0,1223.0,0.0,0.0,29.0,341.0,12.0,167.0,25.0
2024-10-05T02:02:45.000-04:00,0,241.0,6447.0,1224.0,0.0,18.0,29.0,344.0,12.0,178.0,27.0
2024-10-05T02:08:55.000-04:00,0,237.0,6390.0,1224.0,0.0,0.0,29.0,334.0,12.0,191.0,27.0
2024-10-05T02:18:55.000-04:00,0,238.0,6365.0,1223.0,0.0,1.0,28.0,341.0,12.0,194.0,26.0
2024-10-05T02:26:51.000-04:00,0,238.0,6348.0,1224.0,0.0,0.0,29.0,333.0,12.0,204.0,26.0
2024-10-05T02:34:12.000-04:00,0,238.0,6313.0,1225.0,0.0,0.0,29.0,338.0,12.0,203.0,26.0
2024-10-05T02:38:26.000-04:00,0,238.0,6313.0,1225.0,0.0,0.0,29.0,338.0,12.0,203.0,26.0
2024-10-05T02:40:52.000-04:00,0,237.0,6229.0,1224.0,0.0,0.0,29.0,335.0,12.0,182.0,27.0
2024-10-05T02:48:18.000-04:00,0,237.0,6354.0,1224.0,0.0,10.0,29.0,333.0,12.0,180.0,26.0
2024-10-05T02:52:35.000-04:00,0,241.0,6380.0,1224.0,0.0,0.0,29.0,340.0,12.0,169.0,27.0
2024-10-05T03:01:00.000-04:00,0,241.0,6380.0,1224.0,0.0,0.0,29.0,340.0,12.0,169.0,27.0
2024-10-05T03:07:51.000-04:00,0,240.0,6474.0,1223.0,0.0,0.0,29.0,336.0,12.0,169.0,27.0
2024-10-05T03:09:22.000-04:00,0,240.0,6474.0,1223.0,0.0,0.0,29.0,336.0,12.0,169.0,27.0
2024-10-05T03:13:11.000-04:00,0,237.0,6558.0,1223.0,0.0,0.0,28.0,341.0,12.0,164.0,26.0
2024-10-05T03:15:06.000-04:00,0,239.0,6584.0,1223.0,0.0,0.0,28.0,339.0,12.0,163.0,27.0
2024-10-05T03:23:49.000-04:00,0,241.0,6542.0,1223.0,0.0,0.0,28.0,336.0,12.0,165.0,27.0
2024-10-05T03:31:22.000-04:00,0,240.0,6533.0,1223.0,0.0,0.0,29.0,340.0,12.0,180.0,27.0
2024-10-05T03:37:49.000-04:00,0,240.0,6528.0,1224.0,0.0,0.0,29.0,335.0,12.0,185.0,26.0
2024-10-05T03:41:01.000-04:00,0,242.0,6523.0,1223.0,0.0,0.0,29.0,340.0,12.0,186.0,26.0
2024-10-05T03:48:08.000-04:00,0,242.0,6487.0,1223.0,0.0,0.0,28.0,344.0,12.0,187.0,27.0
2024-10-05T03:52:46.000-04:00,0,245.0,6503.0,1223.0,0.0,0.0,28.0,340.0,12.0,203.0,26.0
2024-10-05T03:58:37.000-04:00,0,244.0,6511.0,1223.0,0.0,0.0,29.0,341.0,12.0,202.0,27.0
2024-10-05T04:01:30.000-04:00,0,244.0,6511.0,1223.0,0.0,0.0,29.0,341.0,12.0,202.0,27.0
2024-10-05T04:07:00.000-04:00,0,251.0,6641.0,1223.0,0.0,78.0,29.0,337.0,12.0,204.0,26.0
2024-10-05T04:10:17.000-04:00,0,300.0,6653.0,1223.0,0.0,0.0,28.0,339.0,12.0,209.0,27.0
2024-10-05T04:12:33.000-04:00,0,300.0,6653.0,1223.0,0.0,0.0,28.0,339.0,12.0,209.0,27.0
2024-10-05T04:13:18.000-04:00,0,292.0,6644.0,1223.0,0.0,0.0,29.0,338.0,12.0,210.0,26.0
2024-10-05T04:16:52.000-04:00,0,275.0,6619.0,1223.0,0.0,0.0,29.0,341.0,12.0,215.0,26.0
2024-10-05T04:20:21.000-04:00,0,276.0,6604.0,1223.0,0.0,1.0,29.0,343.0,12.0,217.0,27.0
2024-10-05T04:25:15.000-04:00,0,264.0,6603.0,1223.0,0.0,0.0,29.0,343.0,12.0,225.0,26.0
2024-10-05T04:27:36.000-04:00,0,264.0,6603.0,1223.0,0.0,0.0,29.0,343.0,12.0,225.0,26.0
2024-10-05T04:31:00.000-04:00,0,261.0,6583.0,1222.0,0.0,4.0,29.0,346.0,12.0,232.0,25.0
2024-10-05T04:39:21.000-04:00,0,261.0,6635.0,1222.0,0.0,0.0,29.0,343.0,12.0,243.0,25.0
2024-10-05T04:39:31.000-04:00,0,261.0,6635.0,1222.0,0.0,0.0,29.0,343.0,12.0,243.0,25.0
2024-10-05T04:41:04.000-04:00,0,260.0,6653.0,1223.0,0.0,0.0,28.0,344.0,12.0,246.0,25.0
2024-10-05T04:41:38.000-04:00,0,260.0,6653.0,1223.0,0.0,0.0,28.0,344.0,12.0,246.0,25.0
2024-10-05T04:48:09.000-04:00,0,260.0,6617.0,1223.0,0.0,0.0,29.0,338.0,12.0,241.0,26.0
2024-10-05T04:54:37.000-04:00,0,262.0,6548.0,1224.0,0.0,4.0,28.0,342.0,12.0,239.0,25.0
2024-10-05T04:58:43.000-04:00,0,258.0,6650.0,1225.0,0.0,0.0,29.0,344.0,12.0,236.0,25.0
2024-10-05T05:03:42.000-04:00,0,258.0,6639.0,1225.0,0.0,0.0,28.0,347.0,12.0,234.0,25.0
2024-10-05T05:10:15.000-04:00,0,256.0,6618.0,1224.0,0.0,0.0,29.0,337.0,12.0,223.0,25.0
2024-10-05T05:17:04.000-04:00,0,258.0,6666.0,1224.0,0.0,0.0,29.0,340.0,12.0,218.0,25.0
2024-10-05T05:22:54.000-04:00,0,257.0,6768.0,1224.0,0.0,0.0,29.0,344.0,12.0,228.0,25.0
2024-10-05T05:28:00.000-04:00,0,258.0,6812.0,1223.0,0.0,0.0,29.0,340.0,12.0,230.0,25.0
2024-10-05T05:28:26.000-04:00,0,258.0,6812.0,1223.0,0.0,0.0,29.0,340.0,12.0,230.0,25.0
2024-10-05T05:30:57.000-04:00,0,258.0,6819.0,1223.0,0.0,0.0,29.0,342.0,12.0,232.0,26.0
2024-10-05T05:33:57.000-04:00,0,258.0,6816.0,1224.0,0.0,5.0,29.0,344.0,12.0,239.0,26.0
2024-10-05T05:39:05.000-04:00,0,259.0,6940.0,1224.0,0.0,0.0,28.0,338.0,12.0,248.0,26.0
2024-10-05T05:41:50.000-04:00,0,258.0,6955.0,1224.0,0.0,0.0,29.0,340.0,12.0,248.0,26.0
2024-10-05T05:43:16.000-04:00,0,258.0,6955.0,1224.0,0.0,0.0,29.0,340.0,12.0,248.0,26.0
2024-10-05T05:46:39.000-04:00,0,258.0,6945.0,1224.0,0.0,0.0,29.0,334.0,12.0,241.0,26.0
2024-10-05T05:50:49.000-04:00,0,257.0,6927.0,1225.0,0.0,2.0,29.0,341.0,12.0,235.0,26.0
2024-10-05T05:55:57.000-04:00,0,260.0,7047.0,1225.0,0.0,1.0,29.0,340.0,12.0,244.0,26.0
2024-10-05T05:58:51.000-04:00,0,273.0,6985.0,1225.0,0.0,2.0,29.0,336.0,12.0,244.0,26.0
2024-10-05T06:01:26.000-04:00,0,270.0,6977.0,1225.0,0.0,44.0,29.0,333.0,12.0,239.0,26.0
2024-10-05T06:07:17.000-04:00,0,275.0,7150.0,1225.0,0.0,1.0,29.0,336.0,12.0,247.0,26.0
2024-10-05T06:10:45.000-04:00,0,274.0,7209.0,1224.0,0.0,1.0,29.0,340.0,12.0,254.0,26.0
2024-10-05T06:13:44.000-04:00,0,272.0,7213.0,1224.0,0.0,1.0,29.0,339.0,12.0,254.0,26.0
2024-10-05T06:20:03.000-04:00,0,275.0,7282.0,1224.0,0.0,1.0,29.0,335.0,12.0,274.0,26.0
2024-10-05T06:24:45.000-04:00,0,272.0,7329.0,1224.0,0.0,1.0,29.0,340.0,12.0,291.0,26.0
2024-10-05T06:28:17.000-04:00,0,274.0,7377.0,1225.0,0.0,5.0,29.0,335.0,12.0,291.0,26.0
2024-10-05T06:38:01.000-04:00,0,273.0,7412.0,1224.0,0.0,11.0,29.0,345.0,12.0,286.0,26.0
2024-10-05T06:39:17.000-04:00,0,273.0,7417.0,1226.0,0.0,5.0,29.0,342.0,12.0,295.0,26.0
2024-10-05T06:44:14.000-04:00,0,272.0,7346.0,1225.0,0.0,0.0,29.0,328.0,12.0,299.0,26.0
2024-10-05T06:47:33.000-04:00,0,274.0,7293.0,1225.0,0.0,0.0,28.0,326.0,12.0,311.0,26.0
2024-10-05T06:52:52.000-04:00,0,272.0,7205.0,1225.0,0.0,12.0,29.0,336.0,12.0,314.0,25.0
2024-10-05T07:03:40.000-04:00,0,273.0,7287.0,1224.0,0.0,6.0,28.0,340.0,12.0,312.0,26.0
2024-10-05T07:08:01.000-04:00,0,272.0,7400.0,1225.0,0.0,2.0,29.0,332.0,14.0,309.0,26.0
2024-10-05T07:11:03.000-04:00,0,272.0,7448.0,1225.0,0.0,4.0,28.0,338.0,16.0,318.0,26.0
2024-10-05T07:11:56.000-04:00,0,272.0,7453.0,1225.0,0.0,3.0,29.0,339.0,17.0,321.0,26.0
2024-10-05T07:14:40.000-04:00,0,272.0,7458.0,1225.0,0.0,4.0,28.0,337.0,18.0,316.0,26.0
2024-10-05T07:17:12.000-04:00,0,269.0,7446.0,1224.0,0.0,3.0,29.0,338.0,20.0,336.0,26.0
2024-10-05T07:23:43.000-04:00,0,269.0,7304.0,1224.0,0.0,5.0,29.0,335.0,26.0,347.0,25.0
2024-10-05T07:32:20.000-04:00,0,305.0,7348.0,1226.0,0.0,3.0,29.0,333.0,32.0,323.0,25.0
2024-10-05T07:35:26.000-04:00,0,307.0,7539.0,1224.0,0.0,3.0,28.0,337.0,37.0,320.0,26.0
2024-10-05T07:40:19.000-04:00,0,307.0,7586.0,1224.0,0.0,2.0,29.0,334.0,45.0,306.0,26.0
2024-10-05T07:48:37.000-04:00,0,269.0,7525.0,1224.0,0.0,3.0,29.0,338.0,57.0,298.0,26.0
2024-10-05T07:51:48.000-04:00,0,270.0,7516.0,1224.0,0.0,16.0,29.0,337.0,61.0,284.0,26.0
2024-10-05T07:55:54.000-04:00,0,537.0,7430.0,1225.0,0.0,1.0,28.0,340.0,68.0,275.0,26.0
2024-10-05T08:07:25.000-04:00,0,580.0,7582.0,1224.0,0.0,11.0,28.0,339.0,80.0,277.0,26.0
2024-10-05T08:08:42.000-04:00,0,651.0,7728.0,1226.0,0.0,1.0,29.0,336.0,89.0,281.0,26.0
2024-10-05T08:09:50.000-04:00,0,705.0,7750.0,1223.0,0.0,1.0,29.0,334.0,93.0,285.0,25.0
2024-10-05T08:14:23.000-04:00,0,612.0,7756.0,1223.0,0.0,1.0,28.0,334.0,105.0,283.0,25.0
2024-10-05T08:23:06.000-04:00,0,581.0,7842.0,1225.0,0.0,1.0,28.0,332.0,117.0,268.0,25.0
2024-10-05T08:28:15.000-04:00,0,540.0,7748.0,1225.0,0.0,11.0,28.0,334.0,127.0,267.0,26.0
2024-10-05T08:31:42.000-04:00,0,540.0,7752.0,1225.0,0.0,7.0,29.0,333.0,128.0,260.0,26.0
2024-10-05T08:38:41.000-04:00,0,543.0,7746.0,1225.0,0.0,1.0,28.0,334.0,149.0,253.0,26.0
2024-10-05T08:48:20.000-04:00,0,542.0,7671.0,1223.0,0.0,2.0,28.0,336.0,142.0,258.0,25.0
2024-10-05T08:53:24.000-04:00,0,534.0,7637.0,1223.0,0.0,2.0,28.0,336.0,147.0,254.0,26.0
2024-10-05T09:03:56.000-04:00,0,534.0,7637.0,1223.0,0.0,2.0,28.0,336.0,147.0,254.0,26.0
2024-10-05T09:04:59.000-04:00,0,405.0,7667.0,1225.0,0.0,3.0,28.0,339.0,176.0,222.0,26.0
2024-10-05T09:07:35.000-04:00,0,406.0,7674.0,1225.0,0.0,3.0,28.0,339.0,193.0,222.0,26.0
2024-10-05T09:14:10.000-04:00,0,403.0,7497.0,1224.0,0.0,4.0,28.0,337.0,227.0,231.0,25.0
2024-10-05T09:16:30.000-04:00,0,403.0,7501.0,1224.0,0.0,5.0,28.0,343.0,248.0,231.0,26.0
2024-10-05T09:22:09.000-04:00,0,415.0,7307.0,1223.0,0.0,27.0,28.0,345.0,255.0,236.0,25.0
2024-10-05T09:32:05.000-04:00,0,285.0,6993.0,1223.0,0.0,33.0,28.0,340.0,267.0,245.0,26.0
2024-10-05T09:36:33.000-04:00,0,284.0,6904.0,1223.0,0.0,9.0,28.0,334.0,295.0,226.0,26.0
2024-10-05T09:39:42.000-04:00,0,285.0,6873.0,1223.0,0.0,14.0,28.0,330.0,291.0,226.0,26.0
2024-10-05T09:43:06.000-04:00,0,284.0,6845.0,1224.0,0.0,4.0,29.0,341.0,318.0,227.0,25.0
2024-10-05T09:49:06.000-04:00,0,284.0,6848.0,1224.0,0.0,4.0,29.0,342.0,307.0,228.0,26.0
2024-10-05T09:53:43.000-04:00,0,286.0,6852.0,1222.0,0.0,3.0,28.0,336.0,331.0,223.0,25.0
2024-10-05T10:00:15.000-04:00,0,322.0,6983.0,1223.0,0.0,5.0,28.0,333.0,350.0,232.0,25.0
2024-10-05T10:03:42.000-04:00,0,320.0,6828.0,1225.0,0.0,7.0,28.0,334.0,398.0,232.0,25.0
2024-10-05T10:09:01.000-04:00,0,321.0,6724.0,1225.0,0.0,20.0,29.0,336.0,412.0,227.0,26.0
2024-10-05T10:17:29.000-04:00,0,321.0,6715.0,1214.0,0.0,12.0,29.0,324.0,395.0,223.0,25.0
2024-10-05T10:23:35.000-04:00,0,322.0,6656.0,1215.0,0.0,19.0,28.0,327.0,419.0,221.0,25.0
2024-10-05T10:29:50.000-04:00,0,321.0,6527.0,1207.0,0.0,7.0,28.0,340.0,502.0,215.0,25.0
2024-10-05T10:32:05.000-04:00,0,321.0,6517.0,1211.0,0.0,10.0,28.0,339.0,497.0,215.0,25.0
2024-10-05T10:35:43.000-04:00,0,321.0,6567.0,1216.0,0.0,17.0,28.0,339.0,520.0,216.0,25.0
2024-10-05T10:40:18.000-04:00,0,325.0,6469.0,1219.0,0.0,11.0,28.0,334.0,516.0,225.0,25.0
2024-10-05T10:50:51.000-04:00,0,324.0,6362.0,1227.0,0.0,11.0,28.0,333.0,610.0,220.0,25.0
2024-10-05T10:52:38.000-04:00,0,324.0,6337.0,1227.0,0.0,11.0,28.0,337.0,606.0,218.0,25.0
2024-10-05T10:56:31.000-04:00,0,324.0,6173.0,1226.0,0.0,24.0,28.0,339.0,606.0,215.0,26.0
2024-10-05T11:00:24.000-04:00,0,329.0,6329.0,1226.0,0.0,72.0,28.0,334.0,581.0,224.0,25.0
2024-10-05T11:01:59.000-04:00,0,327.0,6402.0,1226.0,0.0,24.0,28.0,331.0,557.0,230.0,25.0
2024-10-05T11:08:32.000-04:00,0,328.0,6425.0,1211.0,0.0,12.0,28.0,331.0,570.0,235.0,25.0
2024-10-05T11:12:49.000-04:00,0,326.0,6629.0,1218.0,0.0,11.0,28.0,336.0,566.0,231.0,25.0
2024-10-05T11:19:48.000-04:00,0,325.0,6680.0,1211.0,0.0,11.0,28.0,336.0,597.0,227.0,25.0
2024-10-05T11:22:52.000-04:00,0,328.0,6733.0,1215.0,0.0,35.0,28.0,334.0,595.0,221.0,25.0
2024-10-05T11:26:53.000-04:00,0,327.0,6682.0,1219.0,0.0,12.0,28.0,338.0,598.0,228.0,25.0
2024-10-05T11:29:59.000-04:00,0,328.0,6671.0,1219.0,0.0,11.0,28.0,339.0,620.0,221.0,25.0
2024-10-05T11:32:24.000-04:00,0,328.0,6659.0,1223.0,0.0,11.0,28.0,338.0,628.0,222.0,26.0
2024-10-05T11:38:15.000-04:00,0,326.0,6541.0,1227.0,0.0,11.0,28.0,331.0,615.0,227.0,25.0
2024-10-05T11:41:32.000-04:00,0,328.0,6442.0,1229.0,0.0,20.0,29.0,327.0,602.0,219.0,25.0
2024-10-05T11:46:22.000-04:00,0,327.0,6422.0,1229.0,0.0,11.0,29.0,335.0,611.0,225.0,25.0
2024-10-05T11:51:26.000-04:00,0,325.0,6562.0,1227.0,0.0,11.0,28.0,331.0,629.0,213.0,25.0
2024-10-05T11:55:25.000-04:00,0,328.0,6685.0,1230.0,0.0,11.0,28.0,331.0,641.0,227.0,25.0
2024-10-05T11:58:13.000-04:00,0,328.0,6663.0,1230.0,0.0,11.0,28.0,330.0,645.0,245.0,25.0
2024-10-05T12:01:20.000-04:00,0,328.0,6572.0,1230.0,0.0,24.0,28.0,333.0,651.0,242.0,25.0
2024-10-05T12:04:36.000-04:00,0,323.0,6633.0,1231.0,0.0,15.0,28.0,337.0,649.0,248.0,25.0
2024-10-05T12:07:14.000-04:00,0,324.0,6695.0,1231.0,0.0,10.0,29.0,334.0,653.0,247.0,26.0
2024-10-05T12:10:36.000-04:00,0,324.0,6714.0,1231.0,0.0,14.0,29.0,330.0,647.0,247.0,26.0
2024-10-05T12:13:53.000-04:00,0,322.0,6731.0,1231.0,0.0,11.0,29.0,330.0,638.0,248.0,25.0
2024-10-05T12:17:06.000-04:00,0,323.0,6751.0,1231.0,0.0,13.0,29.0,345.0,631.0,245.0,25.0
2024-10-05T12:22:47.000-04:00,0,324.0,6789.0,1231.0,0.0,19.0,29.0,335.0,635.0,236.0,25.0
2024-10-05T12:25:18.000-04:00,0,323.0,6842.0,1230.0,0.0,17.0,29.0,331.0,626.0,225.0,25.0
2024-10-05T12:30:11.000-04:00,0,322.0,6920.0,1230.0,0.0,15.0,29.0,339.0,604.0,213.0,26.0
2024-10-05T12:36:33.000-04:00,0,322.0,6968.0,1230.0,0.0,11.0,28.0,344.0,600.0,216.0,25.0
2024-10-05T12:44:35.000-04:00,0,322.0,6944.0,1229.0,0.0,11.0,28.0,339.0,617.0,226.0,26.0
2024-10-05T12:50:07.000-04:00,0,325.0,6927.0,1228.0,0.0,10.0,28.0,339.0,619.0,242.0,25.0
2024-10-05T12:51:50.000-04:00,0,324.0,6915.0,1228.0,0.0,7.0,28.0,341.0,632.0,239.0,25.0
2024-10-05T12:55:30.000-04:00,0,322.0,6910.0,1227.0,0.0,8.0,28.0,338.0,616.0,250.0,25.0
2024-10-05T12:56:58.000-04:00,0,324.0,6914.0,1227.0,0.0,9.0,28.0,339.0,630.0,253.0,26.0
2024-10-05T13:00:24.000-04:00,0,321.0,6885.0,1227.0,0.0,10.0,28.0,338.0,630.0,256.0,25.0
2024-10-05T13:04:32.000-04:00,0,306.0,6863.0,1226.0,0.0,50.0,28.0,339.0,634.0,257.0,25.0
2024-10-05T13:06:57.000-04:00,0,302.0,6884.0,1226.0,0.0,43.0,28.0,339.0,623.0,263.0,26.0
2024-10-05T13:11:28.000-04:00,0,300.0,6914.0,1225.0,0.0,11.0,28.0,340.0,623.0,286.0,25.0
2024-10-05T13:16:56.000-04:00,0,301.0,6909.0,1225.0,0.0,13.0,28.0,344.0,625.0,283.0,25.0
2024-10-05T13:21:48.000-04:00,0,298.0,6890.0,1230.0,0.0,11.0,28.0,347.0,646.0,287.0,26.0
2024-10-05T13:24:08.000-04:00,0,298.0,6875.0,1228.0,0.0,10.0,28.0,347.0,622.0,298.0,25.0
2024-10-05T13:27:31.000-04:00,0,299.0,6738.0,1225.0,0.0,61.0,28.0,345.0,626.0,287.0,26.0
2024-10-05T13:29:42.000-04:00,0,300.0,6740.0,1225.0,0.0,29.0,28.0,343.0,631.0,291.0,26.0
2024-10-05T13:36:34.000-04:00,0,298.0,6871.0,1227.0,0.0,10.0,28.0,343.0,572.0,295.0,25.0
2024-10-05T13:39:26.000-04:00,0,298.0,6863.0,1226.0,0.0,11.0,28.0,343.0,579.0,296.0,25.0
2024-10-05T13:43:51.000-04:00,0,297.0,6864.0,1226.0,0.0,10.0,28.0,338.0,566.0,313.0,25.0
2024-10-05T13:53:13.000-04:00,0,295.0,6822.0,1227.0,0.0,25.0,28.0,339.0,548.0,313.0,25.0
2024-10-05T13:59:45.000-04:00,0,299.0,6892.0,1227.0,0.0,10.0,28.0,341.0,581.0,306.0,25.0
2024-10-05T13:59:46.000-04:00,0,299.0,6892.0,1227.0,0.0,10.0,28.0,341.0,581.0,306.0,25.0
2024-10-05T14:01:39.000-04:00,0,295.0,6903.0,1226.0,0.0,9.0,28.0,339.0,605.0,310.0,25.0
2024-10-05T14:08:39.000-04:00,0,297.0,6906.0,1226.0,0.0,21.0,28.0,334.0,617.0,299.0,26.0
2024-10-05T14:10:12.000-04:00,0,295.0,6916.0,1227.0,0.0,23.0,28.0,334.0,615.0,304.0,26.0
2024-10-05T14:18:06.000-04:00,0,292.0,6942.0,1228.0,0.0,15.0,28.0,333.0,574.0,321.0,26.0
2024-10-05T14:23:52.000-04:00,0,292.0,6952.0,1228.0,0.0,11.0,28.0,334.0,656.0,342.0,25.0
2024-10-05T14:33:55.000-04:00,0,289.0,6884.0,1227.0,0.0,10.0,28.0,339.0,611.0,388.0,25.0
2024-10-05T14:38:26.000-04:00,0,288.0,6947.0,1227.0,0.0,10.0,28.0,340.0,552.0,376.0,25.0
2024-10-05T14:45:44.000-04:00,0,287.0,7023.0,1227.0,0.0,12.0,28.0,335.0,579.0,377.0,25.0
2024-10-05T14:52:11.000-04:00,0,290.0,7036.0,1226.0,0.0,33.0,28.0,331.0,582.0,382.0,25.0
2024-10-05T14:54:45.000-04:00,0,290.0,7039.0,1226.0,0.0,29.0,28.0,331.0,549.0,368.0,24.0
2024-10-05T14:56:15.000-04:00,0,293.0,7041.0,1226.0,0.0,32.0,28.0,331.0,535.0,377.0,25.0
2024-10-05T15:04:15.000-04:00,0,315.0,7146.0,1226.0,0.0,17.0,28.0,333.0,535.0,353.0,25.0
2024-10-05T15:09:56.000-04:00,0,315.0,7129.0,1226.0,0.0,18.0,28.0,335.0,527.0,349.0,25.0
2024-10-05T15:17:41.000-04:00,0,311.0,7216.0,1227.0,0.0,33.0,28.0,341.0,483.0,372.0,25.0
2024-10-05T15:22:57.000-04:00,0,309.0,7272.0,1227.0,0.0,10.0,28.0,342.0,495.0,351.0,25.0
2024-10-05T15:25:09.000-04:00,0,311.0,7290.0,1226.0,0.0,10.0,28.0,344.0,513.0,375.0,25.0
2024-10-05T15:30:18.000-04:00,0,312.0,7146.0,1231.0,0.0,10.0,28.0,343.0,491.0,365.0,25.0
2024-10-05T15:31:20.000-04:00,0,309.0,7112.0,1231.0,0.0,10.0,28.0,343.0,503.0,379.0,25.0
2024-10-05T15:36:48.000-04:00,0,310.0,7262.0,1230.0,0.0,13.0,28.0,343.0,444.0,390.0,26.0
2024-10-05T15:40:46.000-04:00,0,311.0,7304.0,1230.0,0.0,16.0,28.0,342.0,443.0,407.0,26.0
2024-10-05T15:47:17.000-04:00,0,315.0,7459.0,1230.0,0.0,19.0,28.0,339.0,375.0,413.0,26.0
2024-10-05T15:52:28.000-04:00,0,354.0,7439.0,1230.0,0.0,24.0,28.0,345.0,357.0,424.0,27.0
2024-10-05T16:01:30.000-04:00,0,496.0,7428.0,1229.0,0.0,20.0,28.0,337.0,346.0,411.0,26.0
2024-10-05T16:03:32.000-04:00,0,497.0,7483.0,1227.0,0.0,11.0,28.0,336.0,346.0,415.0,26.0
2024-10-05T16:07:06.000-04:00,0,500.0,7596.0,1227.0,0.0,22.0,28.0,337.0,326.0,420.0,25.0
2024-10-05T16:08:00.000-04:00,0,499.0,7632.0,1227.0,0.0,30.0,28.0,338.0,334.0,421.0,26.0
2024-10-05T16:13:31.000-04:00,0,499.0,7808.0,1228.0,0.0,9.0,28.0,335.0,322.0,428.0,25.0
2024-10-05T16:20:30.000-04:00,0,500.0,7854.0,1225.0,0.0,9.0,28.0,337.0,304.0,442.0,26.0
2024-10-05T16:24:41.000-04:00,0,531.0,7887.0,1226.0,0.0,8.0,29.0,339.0,310.0,429.0,25.0
2024-10-05T16:35:41.000-04:00,0,676.0,7987.0,1226.0,0.0,8.0,28.0,337.0,270.0,435.0,26.0
2024-10-05T16:37:33.000-04:00,0,680.0,8014.0,1226.0,0.0,11.0,28.0,336.0,261.0,422.0,26.0
2024-10-05T16:47:09.000-04:00,0,746.0,8029.0,1227.0,0.0,6.0,28.0,337.0,243.0,465.0,26.0
2024-10-05T16:50:48.000-04:00,0,690.0,7914.0,1227.0,0.0,33.0,28.0,339.0,240.0,464.0,26.0
2024-10-05T16:52:20.000-04:00,0,690.0,7914.0,1227.0,0.0,33.0,28.0,339.0,240.0,464.0,26.0
