BeginDate,Coal,Sum,Coal_Percent,Hydro,Natural_Gas,Natural_Gas_Percent,Nuclear,Oil,Other,Landfill_Gas,Refuse,Solar,Wind,Wood,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
2024-08-04 03:46:00,231.0,13556,0.032901,446,9146,0.243435,3300,2.0,12.0,28.0,253,0.0,169,202,"Boston,United States",8/4/24 3:00,75.8,75.8,69.2,80.14,0.0,0,,0,0,9.2,9.0,219,1009.9,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 03:49:00,233.0,13570,0.03294,447,9175,0.243183,3300,2.0,0.0,28.0,255,0.0,163,202,"Boston,United States",8/4/24 3:00,75.8,75.8,69.2,80.14,0.0,0,,0,0,9.2,9.0,219,1009.9,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 03:53:00,232.0,13650,0.032674,446,9248,0.241758,3300,3.0,0.0,28.0,255,0.0,172,201,"Boston,United States",8/4/24 3:00,75.8,75.8,69.2,80.14,0.0,0,,0,0,9.2,9.0,219,1009.9,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 03:55:00,231.0,13634,0.032786,447,9228,0.241895,3298,2.0,0.0,28.0,255,0.0,177,201,"Boston,United States",8/4/24 3:00,75.8,75.8,69.2,80.14,0.0,0,,0,0,9.2,9.0,219,1009.9,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 03:57:00,231.0,13634,0.032786,447,9228,0.241895,3298,2.0,0.0,28.0,255,0.0,177,201,"Boston,United States",8/4/24 3:00,75.8,75.8,69.2,80.14,0.0,0,,0,0,9.2,9.0,219,1009.9,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 04:00:00,233.0,13598,0.03302,449,9176,0.242609,3299,3.0,0.0,28.0,261,0.0,182,203,"Boston,United States",8/4/24 4:00,74.9,74.9,69.2,82.4,0.0,0,,0,0,10.3,9.1,210,1010.2,98.1,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 04:03:00,232.0,13570,0.033161,450,9138,0.243036,3298,2.0,0.0,28.0,257,0.0,195,204,"Boston,United States",8/4/24 4:00,74.9,74.9,69.2,82.4,0.0,0,,0,0,10.3,9.1,210,1010.2,98.1,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 04:07:00,232.0,13557,0.033119,449,9125,0.243269,3298,2.0,0.0,28.0,257,0.0,201,199,"Boston,United States",8/4/24 4:00,74.9,74.9,69.2,82.4,0.0,0,,0,0,10.3,9.1,210,1010.2,98.1,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 04:12:00,230.0,13481,0.033306,449,9050,0.244641,3298,3.0,1.0,28.0,252,0.0,203,200,"Boston,United States",8/4/24 4:00,74.9,74.9,69.2,82.4,0.0,0,,0,0,10.3,9.1,210,1010.2,98.1,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 04:16:00,231.0,13415,0.03347,449,8978,0.245844,3298,2.0,2.0,28.0,251,0.0,210,199,"Boston,United States",8/4/24 4:00,74.9,74.9,69.2,82.4,0.0,0,,0,0,10.3,9.1,210,1010.2,98.1,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 04:25:00,232.0,13471,0.033999,458,9033,0.245045,3301,3.0,0.0,28.0,252,0.0,198,201,"Boston,United States",8/4/24 4:00,74.9,74.9,69.2,82.4,0.0,0,,0,0,10.3,9.1,210,1010.2,98.1,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 04:30:00,230.0,13140,0.034779,457,8714,0.250989,3298,2.0,21.0,28.0,244,0.0,181,197,"Boston,United States",8/4/24 4:00,74.9,74.9,69.2,82.4,0.0,0,,0,0,10.3,9.1,210,1010.2,98.1,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 04:38:00,232.0,13105,0.035025,459,8702,0.251736,3299,2.0,0.0,28.0,248,0.0,174,195,"Boston,United States",8/4/24 4:00,74.9,74.9,69.2,82.4,0.0,0,,0,0,10.3,9.1,210,1010.2,98.1,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 04:40:00,232.0,13105,0.035025,459,8702,0.251736,3299,2.0,0.0,28.0,248,0.0,174,195,"Boston,United States",8/4/24 4:00,74.9,74.9,69.2,82.4,0.0,0,,0,0,10.3,9.1,210,1010.2,98.1,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 04:42:00,231.0,13143,0.034924,459,8761,0.251008,3299,2.0,0.0,28.0,231,0.0,173,192,"Boston,United States",8/4/24 4:00,74.9,74.9,69.2,82.4,0.0,0,,0,0,10.3,9.1,210,1010.2,98.1,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 04:50:00,232.0,13072,0.034884,456,8686,0.252295,3298,2.0,0.0,28.0,237,0.0,172,195,"Boston,United States",8/4/24 4:00,74.9,74.9,69.2,82.4,0.0,0,,0,0,10.3,9.1,210,1010.2,98.1,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 04:51:00,233.0,13045,0.035186,459,8643,0.252817,3298,2.0,6.0,28.0,236,0.0,180,195,"Boston,United States",8/4/24 4:00,74.9,74.9,69.2,82.4,0.0,0,,0,0,10.3,9.1,210,1010.2,98.1,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 04:54:00,232.0,13195,0.037059,489,8766,0.249792,3296,2.0,0.0,28.0,238,0.0,184,194,"Boston,United States",8/4/24 4:00,74.9,74.9,69.2,82.4,0.0,0,,0,0,10.3,9.1,210,1010.2,98.1,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 04:59:00,232.0,13361,0.037572,502,8922,0.246613,3295,3.0,0.0,28.0,238,0.0,181,195,"Boston,United States",8/4/24 4:00,74.9,74.9,69.2,82.4,0.0,0,,0,0,10.3,9.1,210,1010.2,98.1,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:04:00,233.0,13486,0.037372,504,9046,0.244402,3296,3.0,0.0,28.0,236,0.0,182,194,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:07:00,231.0,13543,0.037362,506,9076,0.243373,3296,2.0,28.0,28.0,236,0.0,179,194,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:11:00,233.0,13591,0.037304,507,9148,0.242734,3299,3.0,3.0,28.0,237,0.0,175,194,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:13:00,231.0,13599,0.037282,507,9161,0.242591,3299,3.0,1.0,28.0,237,0.0,171,195,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:17:00,232.0,13636,0.037181,507,9200,0.24186,3298,2.0,0.0,28.0,236,0.0,172,195,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:22:00,232.0,13688,0.036894,505,9243,0.240868,3297,2.0,0.0,28.0,243,0.0,174,198,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:24:00,232.0,13680,0.036915,505,9237,0.241009,3297,3.0,0.0,28.0,245,0.0,171,197,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:28:00,232.0,13680,0.036915,505,9237,0.241009,3297,3.0,0.0,28.0,245,0.0,171,197,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:30:00,231.0,13600,0.037279,507,9112,0.242426,3297,2.0,36.0,28.0,261,0.0,163,196,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:30:00,231.0,13600,0.037279,507,9112,0.242426,3297,2.0,36.0,28.0,261,0.0,163,196,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:31:00,231.0,13592,0.037301,507,9121,0.242569,3297,2.0,23.0,28.0,263,0.0,159,194,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:37:00,231.0,13649,0.036999,505,9215,0.241703,3299,2.0,0.0,28.0,253,0.0,153,196,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:43:00,231.0,13727,0.036789,505,9311,0.240329,3299,2.0,0.0,28.0,253,0.0,140,191,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:46:00,231.0,13686,0.036826,504,9286,0.240976,3298,3.0,0.0,28.0,240,1.0,134,195,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:47:00,231.0,13686,0.036826,504,9286,0.240976,3298,3.0,0.0,28.0,240,1.0,134,195,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:50:00,230.0,13634,0.0388,529,9198,0.242042,3300,2.0,0.0,28.0,251,1.0,132,195,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 05:52:00,231.0,13611,0.03916,533,9168,0.242451,3300,2.0,0.0,28.0,256,1.0,130,195,"Boston,United States",8/4/24 5:00,75.8,75.8,70.1,82.39,0.0,0,,0,0,13.9,10.2,229,1010.3,96.5,9.9,0,0.0,0,3,Overcast,cloudy,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 06:04:00,231.0,13466,0.039804,536,8945,0.245062,3300,2.0,65.0,28.0,250,5.0,140,197,"Boston,United States",8/4/24 6:00,74.9,74.9,70.1,84.93,0.0,0,,0,0,15.0,13.6,230,1010.8,86.8,9.9,10,0.0,0,3,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
2024-08-04 06:05:00,231.0,13466,0.039804,536,8945,0.245062,3300,2.0,65.0,28.0,250,5.0,140,197,"Boston,United States",8/4/24 6:00,74.9,74.9,70.1,84.93,0.0,0,,0,0,15.0,13.6,230,1010.8,86.8,9.9,10,0.0,0,3,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
2024-08-04 06:07:00,230.0,13509,0.039677,536,8982,0.244356,3301,2.0,65.0,28.0,253,5.0,143,196,"Boston,United States",8/4/24 6:00,74.9,74.9,70.1,84.93,0.0,0,,0,0,15.0,13.6,230,1010.8,86.8,9.9,10,0.0,0,3,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
2024-08-04 06:11:00,231.0,13640,0.039296,536,9176,0.241642,3296,2.0,0.0,28.0,258,6.0,143,197,"Boston,United States",8/4/24 6:00,74.9,74.9,70.1,84.93,0.0,0,,0,0,15.0,13.6,230,1010.8,86.8,9.9,10,0.0,0,3,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
2024-08-04 06:19:00,232.0,13699,0.038908,533,9247,0.240602,3296,2.0,0.0,28.0,246,9.0,143,197,"Boston,United States",8/4/24 6:00,74.9,74.9,70.1,84.93,0.0,0,,0,0,15.0,13.6,230,1010.8,86.8,9.9,10,0.0,0,3,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
2024-08-04 06:24:00,231.0,13740,0.038865,534,9273,0.240029,3298,2.0,0.0,28.0,257,13.0,139,198,"Boston,United States",8/4/24 6:00,74.9,74.9,70.1,84.93,0.0,0,,0,0,15.0,13.6,230,1010.8,86.8,9.9,10,0.0,0,3,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
2024-08-04 06:28:00,232.0,13753,0.038828,534,9291,0.23973,3297,3.0,0.0,28.0,257,15.0,133,198,"Boston,United States",8/4/24 6:00,74.9,74.9,70.1,84.93,0.0,0,,0,0,15.0,13.6,230,1010.8,86.8,9.9,10,0.0,0,3,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
2024-08-04 06:30:00,231.0,13746,0.038848,534,9284,0.239852,3297,3.0,0.0,28.0,258,16.0,132,197,"Boston,United States",8/4/24 6:00,74.9,74.9,70.1,84.93,0.0,0,,0,0,15.0,13.6,230,1010.8,86.8,9.9,10,0.0,0,3,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
2024-08-04 06:39:00,232.0,13766,0.038719,533,9300,0.23943,3296,3.0,2.0,28.0,255,23.0,129,200,"Boston,United States",8/4/24 6:00,74.9,74.9,70.1,84.93,0.0,0,,0,0,15.0,13.6,230,1010.8,86.8,9.9,10,0.0,0,3,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
2024-08-04 06:49:00,232.0,13835,0.038525,533,9343,0.238525,3300,2.0,3.0,28.0,261,33.0,133,201,"Boston,United States",8/4/24 6:00,74.9,74.9,70.1,84.93,0.0,0,,0,0,15.0,13.6,230,1010.8,86.8,9.9,10,0.0,0,3,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
2024-08-04 06:56:00,231.0,13861,0.038309,531,9370,0.237934,3298,2.0,1.0,27.0,256,36.0,142,200,"Boston,United States",8/4/24 6:00,74.9,74.9,70.1,84.93,0.0,0,,0,0,15.0,13.6,230,1010.8,86.8,9.9,10,0.0,0,3,Partially cloudy,partly-cloudy-day,"KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
2024-08-04 07:07:00,230.0,13950,0.038638,539,9474,0.236416,3298,3.0,3.0,27.0,252,51.0,106,200,"Boston,United States",8/4/24 7:00,74.9,74.9,70.1,84.97,0.0,0,,0,0,15.0,11.2,220,1011.1,86.5,9.9,30,0.1,0,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 07:09:00,232.0,14005,0.0387,542,9493,0.235702,3301,2.0,28.0,28.0,251,53.0,107,202,"Boston,United States",8/4/24 7:00,74.9,74.9,70.1,84.97,0.0,0,,0,0,15.0,11.2,220,1011.1,86.5,9.9,30,0.1,0,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 07:19:00,230.0,14140,0.042079,595,9602,0.233522,3302,2.0,1.0,27.0,257,59.0,94,203,"Boston,United States",8/4/24 7:00,74.9,74.9,70.1,84.97,0.0,0,,0,0,15.0,11.2,220,1011.1,86.5,9.9,30,0.1,0,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 07:24:00,233.0,14252,0.042029,599,9698,0.231617,3301,2.0,9.0,27.0,254,69.0,91,204,"Boston,United States",8/4/24 7:00,74.9,74.9,70.1,84.97,0.0,0,,0,0,15.0,11.2,220,1011.1,86.5,9.9,30,0.1,0,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 07:25:00,232.0,14253,0.042096,600,9702,0.23146,3299,2.0,9.0,27.0,253,70.0,89,204,"Boston,United States",8/4/24 7:00,74.9,74.9,70.1,84.97,0.0,0,,0,0,15.0,11.2,220,1011.1,86.5,9.9,30,0.1,0,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 07:32:00,233.0,14275,0.041751,596,9731,0.231103,3299,2.0,12.0,21.0,257,73.0,82,204,"Boston,United States",8/4/24 7:00,74.9,74.9,70.1,84.97,0.0,0,,0,0,15.0,11.2,220,1011.1,86.5,9.9,30,0.1,0,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 07:39:00,231.0,14123,0.042696,603,9560,0.233732,3301,3.0,21.0,21.0,256,84.0,72,205,"Boston,United States",8/4/24 7:00,74.9,74.9,70.1,84.97,0.0,0,,0,0,15.0,11.2,220,1011.1,86.5,9.9,30,0.1,0,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 07:43:00,231.0,14105,0.042893,605,9521,0.234101,3302,2.0,46.0,21.0,252,85.0,69,204,"Boston,United States",8/4/24 7:00,74.9,74.9,70.1,84.97,0.0,0,,0,0,15.0,11.2,220,1011.1,86.5,9.9,30,0.1,0,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 07:48:00,231.0,14089,0.042799,603,9502,0.234509,3304,2.0,32.0,21.0,259,94.0,65,209,"Boston,United States",8/4/24 7:00,74.9,74.9,70.1,84.97,0.0,0,,0,0,15.0,11.2,220,1011.1,86.5,9.9,30,0.1,0,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 07:54:00,230.0,14038,0.042955,603,9481,0.235219,3302,3.0,12.0,21.0,254,98.0,59,208,"Boston,United States",8/4/24 7:00,74.9,74.9,70.1,84.97,0.0,0,,0,0,15.0,11.2,220,1011.1,86.5,9.9,30,0.1,0,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 08:04:00,229.0,13995,0.041944,587,9470,0.235941,3302,3.0,10.0,21.0,245,99.0,55,206,"Boston,United States",8/4/24 8:00,75.8,75.8,70.1,82.54,0.0,0,,0,0,15.0,10.1,239,1011.4,86.8,9.9,81,0.3,1,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 08:07:00,231.0,14073,0.041285,581,9490,0.234634,3302,2.0,58.0,21.0,250,112.0,51,208,"Boston,United States",8/4/24 8:00,75.8,75.8,70.1,82.54,0.0,0,,0,0,15.0,10.1,239,1011.4,86.8,9.9,81,0.3,1,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 08:17:00,231.0,14023,0.042002,589,9440,0.235613,3304,2.0,13.0,21.0,257,144.0,47,208,"Boston,United States",8/4/24 8:00,75.8,75.8,70.1,82.54,0.0,0,,0,0,15.0,10.1,239,1011.4,86.8,9.9,81,0.3,1,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 08:25:00,231.0,13986,0.042185,590,9406,0.236451,3307,2.0,3.0,21.0,249,160.0,43,207,"Boston,United States",8/4/24 8:00,75.8,75.8,70.1,82.54,0.0,0,,0,0,15.0,10.1,239,1011.4,86.8,9.9,81,0.3,1,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 08:35:00,232.0,13912,0.042625,593,9293,0.237133,3299,3.0,4.0,21.0,258,191.0,44,209,"Boston,United States",8/4/24 8:00,75.8,75.8,70.1,82.54,0.0,0,,0,0,15.0,10.1,239,1011.4,86.8,9.9,81,0.3,1,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 08:45:00,232.0,13939,0.042686,595,9290,0.236746,3300,3.0,33.0,21.0,252,199.0,40,209,"Boston,United States",8/4/24 8:00,75.8,75.8,70.1,82.54,0.0,0,,0,0,15.0,10.1,239,1011.4,86.8,9.9,81,0.3,1,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 08:50:00,232.0,13932,0.042707,595,9323,0.236937,3301,3.0,6.0,21.0,254,187.0,36,209,"Boston,United States",8/4/24 8:00,75.8,75.8,70.1,82.54,0.0,0,,0,0,15.0,10.1,239,1011.4,86.8,9.9,81,0.3,1,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 08:56:00,231.0,13861,0.043215,599,9215,0.237934,3298,2.0,22.0,21.0,253,206.0,38,209,"Boston,United States",8/4/24 8:00,75.8,75.8,70.1,82.54,0.0,0,,0,0,15.0,10.1,239,1011.4,86.8,9.9,81,0.3,1,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 08:58:00,232.0,13862,0.043284,600,9228,0.237917,3298,2.0,12.0,21.0,251,207.0,37,208,"Boston,United States",8/4/24 8:00,75.8,75.8,70.1,82.54,0.0,0,,0,0,15.0,10.1,239,1011.4,86.8,9.9,81,0.3,1,3,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 09:05:00,231.0,14024,0.042641,598,9348,0.23524,3299,2.0,6.0,21.0,245,261.0,37,209,"Boston,United States",8/4/24 9:00,78.2,78.2,70.1,76.32,0.0,0,,0,0,15.0,12.6,240,1011.2,86.3,9.9,299,1.1,3,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 09:09:00,231.0,14085,0.042599,600,9409,0.234079,3297,2.0,6.0,21.0,247,262.0,36,207,"Boston,United States",8/4/24 9:00,78.2,78.2,70.1,76.32,0.0,0,,0,0,15.0,12.6,240,1011.2,86.3,9.9,299,1.1,3,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 09:10:00,231.0,14094,0.042287,596,9425,0.233929,3297,2.0,6.0,21.0,247,258.0,37,207,"Boston,United States",8/4/24 9:00,78.2,78.2,70.1,76.32,0.0,0,,0,0,15.0,12.6,240,1011.2,86.3,9.9,299,1.1,3,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 09:14:00,232.0,14000,0.0435,609,9333,0.2355,3297,2.0,6.0,21.0,248,239.0,40,207,"Boston,United States",8/4/24 9:00,78.2,78.2,70.1,76.32,0.0,0,,0,0,15.0,12.6,240,1011.2,86.3,9.9,299,1.1,3,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 09:19:00,233.0,13934,0.043634,608,9253,0.236544,3296,2.0,26.0,21.0,249,229.0,44,208,"Boston,United States",8/4/24 9:00,78.2,78.2,70.1,76.32,0.0,0,,0,0,15.0,12.6,240,1011.2,86.3,9.9,299,1.1,3,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 09:22:00,230.0,14034,0.043395,609,9396,0.234929,3297,2.0,7.0,21.0,255,200.0,41,208,"Boston,United States",8/4/24 9:00,78.2,78.2,70.1,76.32,0.0,0,,0,0,15.0,12.6,240,1011.2,86.3,9.9,299,1.1,3,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
2024-08-04 09:24:00,231.0,14105,0.043105,608,9475,0.233747,3297,2.0,7.0,21.0,254,194.0,42,207,"Boston,United States",8/4/24 9:00,78.2,78.2,70.1,76.32,0.0,0,,0,0,15.0,12.6,240,1011.2,86.3,9.9,299,1.1,3,10,Partially cloudy,partly-cloudy-day,"KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
